DEPTH,GR,LLD,RHOB,NPHI,Formation,CORR GR,CORR LLD,CORR RHOB,CORR NPHI
4690.9,30.769,1.1669330948711538,2.666,0.055,Hugin Fm. VOLVE Top,30.769,1.1669330948711538,2.666,0.055
4691.0,31.028,1.1414497734004674,2.676,0.065,Hugin Fm. VOLVE Top,,,2.676,
4691.1,32.559,1.1226417696255364,2.684,0.081,Hugin Fm. VOLVE Top,,1.1226417696255364,,0.081
4691.2,35.868,1.0795068448247676,2.682,0.1,Hugin Fm. VOLVE Top,35.868,1.0795068448247676,2.682,0.1
4691.3,38.349,0.9561203863930196,2.659,0.125,Hugin Fm. VOLVE Top,38.349,0.9561203863930196,,0.125
4691.4,40.222,0.5237464668115644,2.614,0.151,Hugin Fm. VOLVE Top,40.222,,2.614,0.151
4691.5,40.85,0.3356584522893015,2.554,0.167,Hugin Fm. VOLVE Top,40.85,0.3356584522893015,2.554,0.167
4691.6,42.187,0.20978301484851494,2.493,0.182,Hugin Fm. VOLVE Top,,0.20978301484851494,2.493,0.182
4691.7,41.259,0.13097669160561715,2.442,0.187,Hugin Fm. VOLVE Top,41.259,0.13097669160561715,2.442,0.187
4691.8,40.217,0.08778141780954238,2.401,0.192,Hugin Fm. VOLVE Top,40.217,,2.401,0.192
4691.9,39.447,0.05346260492545529,2.366,0.194,Hugin Fm. VOLVE Top,39.447,0.05346260492545529,2.366,0.194
4692.0,39.577,0.03622954408629453,2.337,0.199,Hugin Fm. VOLVE Top,39.577,0.03622954408629453,2.337,0.199
4692.1,38.575,0.037426497940623665,2.314,0.202,Hugin Fm. VOLVE Top,38.575,0.037426497940623665,2.314,0.202
4692.2,37.156,0.027349607774756507,2.302,0.203,Hugin Fm. VOLVE Top,37.156,0.027349607774756507,,0.203
4692.3,35.86,0.01870049866624337,2.297,0.206,Hugin Fm. VOLVE Top,35.86,0.01870049866624337,2.297,0.206
4692.4,35.522,0.010723865391773066,2.295,0.209,Hugin Fm. VOLVE Top,35.522,0.010723865391773066,2.295,0.209
4692.5,34.044,0.0073209529227445565,2.294,0.215,Hugin Fm. VOLVE Top,,0.0073209529227445565,2.294,0.215
4692.6,34.229,0.003029470553617962,2.289,0.218,Hugin Fm. VOLVE Top,34.229,0.003029470553617962,2.289,0.218
4692.7,35.405,-0.004803708402820599,2.282,0.221,Hugin Fm. VOLVE Top,,-0.004803708402820599,2.282,0.221
4692.8,36.569,-0.014573525916998339,2.277,0.223,Hugin Fm. VOLVE Top,36.569,-0.014573525916998339,2.277,0.223
4692.9,36.154,-0.022276394711152253,2.278,0.221,Hugin Fm. VOLVE Top,36.154,-0.022276394711152253,,0.221
4693.0,35.491,-0.02502800570193105,2.282,0.222,Hugin Fm. VOLVE Top,35.491,-0.02502800570193105,2.282,0.222
4693.1,33.781,-0.026410376572743116,2.285,0.224,Hugin Fm. VOLVE Top,,-0.026410376572743116,2.285,0.224
4693.2,34.575,-0.02826040911222171,2.287,0.221,Hugin Fm. VOLVE Top,34.575,-0.02826040911222171,2.287,0.221
4693.3,35.419,-0.0291883891274822,2.291,0.22,Hugin Fm. VOLVE Top,,-0.0291883891274822,2.291,0.22
4693.4,36.433,-0.030118356253500032,2.296,0.221,Hugin Fm. VOLVE Top,,-0.030118356253500032,2.296,0.221
4693.5,38.882,-0.027334407733889104,2.296,0.221,Hugin Fm. VOLVE Top,,-0.027334407733889104,2.296,0.221
4693.6,39.26,-0.028724151261894745,2.29,0.223,Hugin Fm. VOLVE Top,,-0.028724151261894745,2.29,0.223
4693.7,39.79,-0.033389013318065645,2.281,0.223,Hugin Fm. VOLVE Top,,-0.033389013318065645,2.281,0.223
4693.8,40.642,-0.03715731879875755,2.274,0.225,Hugin Fm. VOLVE Top,40.642,-0.03715731879875755,2.274,0.225
4693.9,41.482,-0.04000516167158381,2.272,0.228,Hugin Fm. VOLVE Top,41.482,-0.04000516167158381,2.272,0.228
4694.0,43.087,-0.04383156952463668,2.271,0.23,Hugin Fm. VOLVE Top,43.087,,2.271,0.23
4694.1,43.597,-0.05502409158795209,2.271,0.228,Hugin Fm. VOLVE Top,43.597,-0.05502409158795209,2.271,0.228
4694.2,42.911,-0.05749589383191927,2.271,0.223,Hugin Fm. VOLVE Top,42.911,-0.05749589383191927,2.271,0.223
4694.3,42.158,-0.05749589383191927,2.27,0.219,Hugin Fm. VOLVE Top,,-0.05749589383191927,2.27,0.219
4694.4,43.267,-0.05749589383191927,2.27,0.219,Hugin Fm. VOLVE Top,43.267,-0.05749589383191927,2.27,0.219
4694.5,44.582,-0.04817696468408802,2.27,0.224,Hugin Fm. VOLVE Top,,-0.04817696468408802,2.27,0.224
4694.6,44.845,-0.040481623027001735,2.271,0.226,Hugin Fm. VOLVE Top,44.845,-0.040481623027001735,2.271,0.226
4694.7,45.558,-0.033389013318065645,2.275,0.224,Hugin Fm. VOLVE Top,,-0.033389013318065645,,0.224
4694.8,46.686,-0.0291883891274822,2.28,0.221,Hugin Fm. VOLVE Top,46.686,-0.0291883891274822,2.28,0.221
4694.9,46.486,-0.032452023781137915,2.284,0.22,Hugin Fm. VOLVE Top,46.486,-0.032452023781137915,2.284,0.22
4695.0,44.418,-0.03198428600635821,2.286,0.221,Hugin Fm. VOLVE Top,44.418,-0.03198428600635821,2.286,0.221
4695.1,43.354,-0.030584087646018613,2.285,0.221,Hugin Fm. VOLVE Top,43.354,-0.030584087646018613,2.285,0.221
4695.2,41.003,-0.026872146400301365,2.283,0.22,Hugin Fm. VOLVE Top,41.003,-0.026872146400301365,2.283,0.22
4695.3,36.866,-0.018181392829336417,2.28,0.219,Hugin Fm. VOLVE Top,36.866,,2.28,0.219
4695.4,33.526,-0.015022873584506671,2.276,0.219,Hugin Fm. VOLVE Top,33.526,-0.015022873584506671,2.276,0.219
4695.5,33.141,-0.010995384301463193,2.273,0.216,Hugin Fm. VOLVE Top,33.141,,2.273,0.216
4695.6,32.558,-0.0061230850587887945,2.272,0.214,Hugin Fm. VOLVE Top,,-0.0061230850587887945,2.272,0.214
4695.7,31.755,0.001300933020418072,2.274,0.213,Hugin Fm. VOLVE Top,,0.001300933020418072,2.274,0.213
4695.8,30.394,0.01577875638904093,2.277,0.207,Hugin Fm. VOLVE Top,30.394,0.01577875638904093,2.277,0.207
4695.9,29.681,0.022428371185486493,2.28,0.205,Hugin Fm. VOLVE Top,29.681,0.022428371185486493,2.28,0.205
4696.0,29.647,0.03502928220236815,2.283,0.204,Hugin Fm. VOLVE Top,29.647,0.03502928220236815,2.283,0.204
4696.1,31.056,0.04218159451576628,2.284,0.203,Hugin Fm. VOLVE Top,31.056,0.04218159451576628,2.284,0.203
4696.2,30.578,0.05499586152914153,2.287,0.202,Hugin Fm. VOLVE Top,,0.05499586152914153,2.287,0.202
4696.3,29.688,0.07408468902824378,2.292,0.202,Hugin Fm. VOLVE Top,29.688,,2.292,0.202
4696.4,31.568,0.0948203803547999,2.298,0.202,Hugin Fm. VOLVE Top,31.568,0.0948203803547999,2.298,0.202
4696.5,31.928,0.10346162209470475,2.304,0.203,Hugin Fm. VOLVE Top,31.928,0.10346162209470475,2.304,0.203
4696.6,31.143,0.10653085382238137,2.309,0.204,Hugin Fm. VOLVE Top,31.143,0.10653085382238137,2.309,0.204
4696.7,29.53,0.09725730969341992,2.311,0.201,Hugin Fm. VOLVE Top,29.53,0.09725730969341992,2.311,0.201
4696.8,30.188,0.08849047018239622,2.313,0.201,Hugin Fm. VOLVE Top,30.188,,2.313,0.201
4696.9,30.766,0.09412159584056139,2.315,0.196,Hugin Fm. VOLVE Top,30.766,0.09412159584056139,,0.196
4697.0,30.03,0.10653085382238137,2.319,0.189,Hugin Fm. VOLVE Top,30.03,0.10653085382238137,2.319,0.189
4697.1,29.967,0.10890312766731332,2.322,0.185,Hugin Fm. VOLVE Top,29.967,0.10890312766731332,2.322,0.185
4697.2,28.903,0.11627558758054428,2.321,0.185,Hugin Fm. VOLVE Top,28.903,0.11627558758054428,2.321,0.185
4697.3,28.116,0.11159852488039401,2.317,0.187,Hugin Fm. VOLVE Top,28.116,,2.317,0.187
4697.4,29.715,0.10346162209470475,2.315,0.189,Hugin Fm. VOLVE Top,29.715,0.10346162209470475,,0.189
4697.5,30.894,0.10856502373283448,2.316,0.188,Hugin Fm. VOLVE Top,30.894,0.10856502373283448,2.316,0.188
4697.6,31.224,0.12024479554636527,2.322,0.184,Hugin Fm. VOLVE Top,31.224,0.12024479554636527,2.322,0.184
4697.7,31.661,0.11991541025799107,2.33,0.176,Hugin Fm. VOLVE Top,31.661,0.11991541025799107,2.33,0.176
4697.8,30.534,0.11527759139590141,2.336,0.169,Hugin Fm. VOLVE Top,,,2.336,0.169
4697.9,30.155,0.09551804232315081,2.34,0.164,Hugin Fm. VOLVE Top,30.155,0.09551804232315081,2.34,0.164
4698.0,29.853,0.059563417901267686,2.344,0.162,Hugin Fm. VOLVE Top,,0.059563417901267686,,0.162
4698.1,29.063,0.03502928220236815,2.35,0.158,Hugin Fm. VOLVE Top,,0.03502928220236815,2.35,0.158
4698.2,28.923,0.01367969729119256,2.359,0.152,Hugin Fm. VOLVE Top,28.923,0.01367969729119256,,0.152
4698.3,26.846,0.005609445360280386,2.366,0.149,Hugin Fm. VOLVE Top,26.846,0.005609445360280386,2.366,0.149
4698.4,25.262,0.01577875638904093,2.371,0.149,Hugin Fm. VOLVE Top,25.262,0.01577875638904093,2.371,0.149
4698.5,25.716,0.03261876085071993,2.374,0.151,Hugin Fm. VOLVE Top,25.716,0.03261876085071993,2.374,0.151
4698.6,25.964,0.04571405894086761,2.375,0.154,Hugin Fm. VOLVE Top,25.964,0.04571405894086761,2.375,0.154
4698.7,26.415,0.05153839051532738,2.377,0.157,Hugin Fm. VOLVE Top,26.415,0.05153839051532738,2.377,0.157
4698.8,26.756,0.04375512696867949,2.38,0.158,Hugin Fm. VOLVE Top,26.756,0.04375512696867949,2.38,0.158
4698.9,27.476,0.03822263836871846,2.385,0.158,Hugin Fm. VOLVE Top,27.476,0.03822263836871846,2.385,0.158
4699.0,27.073,0.03822263836871846,2.393,0.158,Hugin Fm. VOLVE Top,27.073,0.03822263836871846,2.393,0.158
4699.1,25.404,0.02201573981772028,2.402,0.155,Hugin Fm. VOLVE Top,25.404,0.02201573981772028,2.402,0.155
4699.2,22.78,-0.06701917807680184,2.406,0.156,Hugin Fm. VOLVE Top,22.78,-0.06701917807680184,,0.156
4699.3,20.605,-0.19586056766464957,2.4,0.156,Hugin Fm. VOLVE Top,20.605,-0.19586056766464957,2.4,0.156
4699.4,19.134,-0.2564902352715702,2.386,0.157,Hugin Fm. VOLVE Top,19.134,-0.2564902352715702,2.386,0.157
4699.5,18.371,-0.18775530319963074,2.37,0.159,Hugin Fm. VOLVE Top,18.371,-0.18775530319963074,2.37,0.159
4699.6,18.245,-0.08249449044745336,2.362,0.16,Hugin Fm. VOLVE Top,18.245,-0.08249449044745336,2.362,0.16
4699.7,17.64,-0.10513034325474745,2.369,0.158,Hugin Fm. VOLVE Top,17.64,,2.369,0.158
4699.8,16.492,-0.24488773360492885,2.391,0.16,Hugin Fm. VOLVE Top,16.492,-0.24488773360492885,2.391,0.16
4699.9,16.808,-0.1890957193312996,2.415,0.163,Hugin Fm. VOLVE Top,16.808,-0.1890957193312996,2.415,0.163
4700.0,18.021,0.003029470553617962,2.401,0.187,Hugin Fm. VOLVE Top,18.021,0.003029470553617962,2.401,0.187
4700.1,19.752,0.18752072083646307,2.318,0.218,Hugin Fm. VOLVE Top,,0.18752072083646307,2.318,0.218
4700.2,21.998,0.359835482339888,2.162,0.272,Hugin Fm. VOLVE Top,21.998,0.359835482339888,2.162,0.272
4700.3,22.354,0.6535983818432898,1.967,0.353,Hugin Fm. VOLVE Top,22.354,0.6535983818432898,,
4700.4,22.554,1.1901074883140452,1.791,0.457,Hugin Fm. VOLVE Top,22.554,1.1901074883140452,,
4700.5,21.019,1.482887869376486,1.674,0.541,Hugin Fm. VOLVE Top,21.019,1.482887869376486,,
4700.6,19.811,1.3760291817281802,1.627,0.539,Hugin Fm. VOLVE Top,19.811,1.3760291817281802,,
4700.7,17.465,1.2339854787802114,1.648,0.453,Hugin Fm. VOLVE Top,17.465,1.2339854787802114,,0.453
4700.8,15.465,1.0215613920373547,1.73,0.357,Hugin Fm. VOLVE Top,,1.0215613920373547,,
4700.9,15.106,0.5899496013257077,1.858,0.287,Hugin Fm. VOLVE Top,15.106,0.5899496013257077,,0.287
4701.0,14.769,0.20330491613848292,2.002,0.247,Hugin Fm. VOLVE Top,,0.20330491613848292,,0.247
4701.1,15.474,-0.07623803917129975,2.125,0.228,Hugin Fm. VOLVE Top,,-0.07623803917129975,2.125,0.228
4701.2,17.065,-0.20342566678957033,2.203,0.216,Hugin Fm. VOLVE Top,,-0.20342566678957033,2.203,0.216
4701.3,17.827,-0.25336580106242124,2.237,0.205,Hugin Fm. VOLVE Top,17.827,-0.25336580106242124,,0.205
4701.4,19.931,-0.24949160514865382,2.244,0.193,Hugin Fm. VOLVE Top,19.931,-0.24949160514865382,2.244,0.193
4701.5,19.595,-0.2557070168773237,2.244,0.18,Hugin Fm. VOLVE Top,19.595,-0.2557070168773237,2.244,0.18
4701.6,18.695,-0.243363891754152,2.247,0.173,Hugin Fm. VOLVE Top,18.695,-0.243363891754152,2.247,0.173
4701.7,19.968,-0.2062096153091813,2.254,0.166,Hugin Fm. VOLVE Top,19.968,-0.2062096153091813,2.254,0.166
4701.8,20.202,-0.1911141326401879,2.262,0.161,Hugin Fm. VOLVE Top,20.202,-0.1911141326401879,2.262,0.161
4701.9,21.407,-0.20134935455473107,2.271,0.159,Hugin Fm. VOLVE Top,21.407,-0.20134935455473107,2.271,0.159
4702.0,20.707,-0.23732143627256383,2.28,0.158,Hugin Fm. VOLVE Top,20.707,,2.28,0.158
4702.1,21.162,-0.2549252084179425,2.288,0.158,Hugin Fm. VOLVE Top,21.162,-0.2549252084179425,2.288,0.158
4702.2,20.892,-0.2580609222708011,2.296,0.157,Hugin Fm. VOLVE Top,20.892,-0.2580609222708011,2.296,0.157
4702.3,19.535,-0.2580609222708011,2.302,0.161,Hugin Fm. VOLVE Top,19.535,-0.2580609222708011,,0.161
4702.4,19.03,-0.2388241868442686,2.308,0.161,Hugin Fm. VOLVE Top,19.03,,2.308,0.161
4702.5,19.334,-0.22329881601158919,2.311,0.16,Hugin Fm. VOLVE Top,19.334,,2.311,0.16
4702.6,19.902,-0.1979107421182673,2.312,0.159,Hugin Fm. VOLVE Top,19.902,-0.1979107421182673,2.312,0.159
4702.7,22.423,-0.1681302257194983,2.311,0.158,Hugin Fm. VOLVE Top,,,2.311,0.158
4702.8,23.014,-0.12667939818460122,2.311,0.162,Hugin Fm. VOLVE Top,23.014,,2.311,0.162
4702.9,22.967,-0.0947439512515487,2.311,0.166,Hugin Fm. VOLVE Top,22.967,-0.0947439512515487,2.311,0.166
4703.0,22.637,-0.07417242537525769,2.312,0.166,Hugin Fm. VOLVE Top,22.637,-0.07417242537525769,2.312,0.166
4703.1,23.573,-0.05354773498692691,2.315,0.162,Hugin Fm. VOLVE Top,23.573,-0.05354773498692691,,0.162
4703.2,22.855,-0.041436116778032536,2.32,0.162,Hugin Fm. VOLVE Top,22.855,,,0.162
4703.3,23.968,-0.0501222959631252,2.324,0.16,Hugin Fm. VOLVE Top,23.968,-0.0501222959631252,2.324,0.16
4703.4,25.087,-0.07365755337434496,2.328,0.159,Hugin Fm. VOLVE Top,25.087,-0.07365755337434496,2.328,0.159
4703.5,27.967,-0.09854167860388763,2.331,0.161,Hugin Fm. VOLVE Top,,-0.09854167860388763,2.331,0.161
4703.6,29.914,-0.10902040301031106,2.333,0.163,Hugin Fm. VOLVE Top,29.914,,,0.163
4703.7,30.093,-0.11294562194904302,2.335,0.164,Hugin Fm. VOLVE Top,30.093,,2.335,0.164
4703.8,29.67,-0.10902040301031106,2.338,0.165,Hugin Fm. VOLVE Top,29.67,,2.338,0.165
4703.9,31.169,-0.09963287134352969,2.34,0.165,Hugin Fm. VOLVE Top,31.169,,2.34,0.165
4704.0,29.684,-0.08512818245994963,2.341,0.166,Hugin Fm. VOLVE Top,29.684,-0.08512818245994963,2.341,0.166
4704.1,28.347,-0.07987667370927608,2.343,0.166,Hugin Fm. VOLVE Top,28.347,-0.07987667370927608,2.343,0.166
4704.2,26.368,-0.06298389253518578,2.345,0.165,Hugin Fm. VOLVE Top,26.368,-0.06298389253518578,2.345,0.165
4704.3,27.125,-0.0381045263321496,2.345,0.163,Hugin Fm. VOLVE Top,27.125,-0.0381045263321496,2.345,0.163
4704.4,27.541,-0.019542107723899943,2.346,0.161,Hugin Fm. VOLVE Top,,,2.346,0.161
4704.5,27.783,-0.0004345117740176917,2.349,0.159,Hugin Fm. VOLVE Top,27.783,-0.0004345117740176917,,0.159
4704.6,29.528,0.012415374762432893,2.356,0.159,Hugin Fm. VOLVE Top,29.528,0.012415374762432893,2.356,0.159
4704.7,30.263,0.01953168453125545,2.364,0.159,Hugin Fm. VOLVE Top,30.263,,2.364,0.159
4704.8,31.033,0.028977705208777998,2.371,0.159,Hugin Fm. VOLVE Top,31.033,0.028977705208777998,2.371,0.159
4704.9,30.85,0.03422726077055066,2.374,0.158,Hugin Fm. VOLVE Top,30.85,0.03422726077055066,2.374,0.158
4705.0,29.245,0.037824750588341866,2.374,0.16,Hugin Fm. VOLVE Top,29.245,0.037824750588341866,2.374,0.16
4705.1,26.393,0.039017321997412,2.37,0.158,Hugin Fm. VOLVE Top,26.393,0.039017321997412,2.37,0.158
